,circuit_id,package_price,tenure_month,pay_first,ipphone,tv_box,mobile,dl_speed,ul_speed,claims,active_status,Churn Risk
152842,3268J8338,590.0,58,0,0,0,0,1000,200,0,1,1
152844,3454J2017,290.0,28,1,0,0,0,300,300,0,1,1
152847,4563J0619,260.0,37,0,0,0,0,100,100,2,1,1
152853,3840J7155,590.0,70,0,0,0,0,100,100,0,1,1
152854,3269J1159,490.0,38,0,0,0,0,500,500,0,1,1
152856,5445J8965,250.0,51,0,0,0,0,250,100,0,1,1
152857,3256J7678,590.0,44,0,0,0,0,1000,200,2,1,1
152859,4229J1651,360.0,65,0,0,0,0,300,300,0,1,1
152860,5651J0541,590.0,117,0,0,0,0,300,300,0,1,1
152862,3459J8478,290.0,39,0,0,0,0,100,100,1,1,1
152863,5315J2723,390.0,46,0,0,0,0,100,50,0,1,1
152864,5379J0896,250.0,47,0,0,0,0,250,100,0,1,1
152865,4467J0833,260.0,35,0,0,0,0,100,100,0,1,1
152873,5653J8574,360.0,56,0,0,0,0,300,300,1,1,1
152878,5571J0099,260.0,56,0,0,0,0,100,100,0,1,1
152880,7343J8227,360.0,56,0,0,0,0,300,300,0,1,1
152882,3426J4160,290.0,43,1,0,0,0,300,300,0,1,1
152886,3943J8948,590.0,48,0,0,0,0,1000,200,0,1,1
152894,4250J7337,290.0,29,1,0,0,0,300,300,0,1,1
152895,3938J1567,290.0,21,1,0,0,0,300,300,0,1,1
152896,4446J4230,260.0,36,0,0,0,0,100,100,0,1,1
152899,5343J5204,400.0,73,0,0,0,0,400,400,0,1,1
152900,4324J3304,590.0,38,0,0,0,0,1000,200,1,1,1
152902,3852J5447,700.0,99,0,0,0,0,1000,500,1,1,1
152905,7548J7375,360.0,40,0,0,0,0,300,300,0,1,1
152907,4284J2299,290.0,34,1,0,0,0,300,300,0,1,1
152911,4544J1576,260.0,40,0,0,0,0,100,100,0,1,1
152912,7736J0557,590.0,26,1,0,0,1,600,600,0,1,1
152917,3828J2951,490.0,35,0,0,0,0,500,500,1,1,1
152920,4382J3347,460.0,32,0,0,0,0,500,500,0,1,1
152921,3555J6342,590.0,86,0,0,0,0,1000,200,0,1,1
152928,3867J7908,700.0,36,0,0,0,0,1000,500,0,1,1
152930,5373J8612,250.0,32,0,0,0,0,250,100,0,1,1
152932,5537J6467,490.0,87,0,0,0,0,500,500,0,1,1
152933,5378J8816,250.0,43,0,0,0,0,250,100,0,1,1
152934,3261J0376,490.0,53,0,0,0,0,500,500,0,1,1
152936,5373J8087,250.0,43,0,0,0,0,250,100,0,1,1
152938,3563J9431,390.0,47,0,0,0,0,100,50,0,1,1
152942,3867J8949,290.0,31,1,0,0,0,300,300,0,1,1
152943,3433J3737,390.0,30,1,0,0,0,400,400,0,1,1
152946,7436J0896,290.0,33,1,0,0,0,300,300,1,1,1
152949,4272J4086,360.0,33,0,0,0,0,300,300,0,1,1
152951,4567J8600,360.0,57,0,0,0,0,300,300,0,1,1
152959,4231J3510,260.0,67,0,0,0,0,100,100,0,1,1
152961,3433J3821,490.0,29,1,0,0,0,600,600,0,1,1
152963,4322J0220,590.0,117,0,0,0,0,1000,200,2,1,1
152971,4569J1545,260.0,48,0,0,0,0,100,100,0,1,1
152975,4536J1901,260.0,56,0,0,0,0,100,100,0,1,1
152978,4371J8464,290.0,76,0,0,0,0,100,100,0,1,1
152979,3461J6523,390.0,82,0,0,0,0,300,300,0,1,1
152981,4247J0722,260.0,45,0,0,0,0,100,100,0,1,1
152982,4243J8919,590.0,63,0,0,0,0,1000,200,0,1,1
152984,4463J0417,260.0,60,0,0,0,0,100,100,0,1,1
152987,4566J1149,260.0,61,0,0,0,0,100,100,0,1,1
152992,5445J8648,250.0,56,0,0,0,0,250,100,0,1,1
152995,3454J8191,590.0,68,0,0,0,0,100,50,0,1,1
152996,7343J0146,290.0,32,1,0,0,0,300,300,0,1,1
153001,4380J4576,360.0,49,0,0,0,0,300,300,0,1,1
153006,3452J7889,260.0,40,0,0,0,0,100,100,0,1,1
153007,4222J4783,360.0,71,0,0,0,0,300,300,0,1,1
153008,5345J8618,250.0,40,0,0,0,0,250,100,0,1,1
153012,2518J1356,295.0,44,0,0,0,0,50,50,1,1,1
153017,3851J9264,590.0,75,0,0,0,0,1000,200,3,1,1
153024,4481J4197,349.0,49,0,0,0,0,50,20,0,1,1
153027,7525J8367,390.0,26,1,0,0,0,400,400,0,1,1
153028,2581J4221,300.0,41,0,0,0,0,300,300,3,1,1
153030,4324J2753,290.0,44,1,0,0,0,300,300,0,1,1
153031,3439J1082,390.0,22,1,0,0,0,400,400,0,1,1
153036,3855J5771,590.0,94,0,0,0,0,1000,300,0,1,1
153037,5361J6254,390.0,28,1,0,0,0,400,400,0,1,1
153038,3475J7838,590.0,84,0,0,0,0,1000,200,11,1,1
153040,4571J9515,360.0,74,0,0,0,0,300,300,0,1,1
153043,5445J5111,590.0,106,0,0,0,0,250,250,0,1,1
153046,4247J2923,260.0,28,0,0,0,0,100,100,1,1,1
153048,5451J3424,250.0,41,0,0,0,0,250,100,0,1,1
153050,4341J2351,260.0,36,0,0,0,0,100,100,1,1,1
153053,5672J5915,490.0,92,0,0,0,0,500,500,1,1,1
153055,2427J2290,590.0,73,0,1,0,0,500,500,0,1,1
153056,2457J4276,590.0,63,0,0,0,0,1000,300,0,1,1
153057,3951J7637,700.0,90,0,0,0,0,1000,500,0,1,1
153059,5500J7290,300.0,87,0,0,0,0,300,300,0,1,1
153061,3232J8410,460.0,77,0,0,0,0,500,500,0,1,1
153062,4382J2748,360.0,35,0,0,0,0,300,300,2,1,1
153070,3951J9692,290.0,81,0,0,0,0,100,100,0,1,1
153071,3724J5742,260.0,67,0,0,0,0,100,100,0,1,1
153075,3256J8185,590.0,34,0,0,0,0,1000,300,0,1,1
153076,3724J4600,390.0,35,0,0,0,0,300,300,0,1,1
153077,5470J9173,290.0,37,1,0,0,0,300,300,0,1,1
153081,4425J1195,260.0,72,0,0,0,0,100,100,0,1,1
153082,2567J7210,490.0,24,0,0,0,0,600,600,0,1,1
153083,5360J8166,400.0,85,0,0,0,0,400,400,0,1,1
153086,4532J8789,260.0,67,0,0,0,0,100,100,0,1,1
153090,3246J9482,700.0,45,0,0,0,0,1000,500,0,1,1
153091,5651J9808,700.0,41,0,0,0,0,1000,500,1,1,1
153092,3831J7126,390.0,97,0,0,0,0,300,300,0,1,1
153095,5315J1328,300.0,52,0,0,0,0,300,300,0,1,1
153101,4264J4004,360.0,40,0,0,0,0,300,300,0,1,1
153102,4251J1450,360.0,74,0,0,0,0,300,300,0,1,1
153105,7728J0949,390.0,50,0,1,0,0,100,100,0,1,1
153106,3247J5303,590.0,105,0,0,0,0,1000,300,0,1,1
153108,4229J6198,290.0,40,0,0,0,0,100,100,0,1,1
153109,4327J9542,260.0,57,0,0,0,0,100,100,0,1,1
153121,3932J4374,490.0,34,1,0,0,0,600,600,0,1,1
153123,4531J7482,500.0,80,0,0,1,0,30,30,0,1,1
153125,4530J0392,299.0,43,0,0,0,0,30,15,1,1,1
153127,4451J4253,590.0,62,1,0,0,0,1000,300,0,1,1
153128,5422J4443,260.0,57,0,0,0,0,100,100,0,1,1
153129,7755J0657,460.0,39,0,1,0,0,300,300,0,1,1
153131,3952J0138,290.0,48,0,0,0,0,100,100,0,1,1
153132,4563J0210,260.0,41,0,0,0,0,100,100,0,1,1
153134,5622J5534,590.0,103,0,0,0,0,250,250,0,1,1
153135,3852J7479,590.0,69,0,0,0,0,1000,200,0,1,1
153139,3267J7251,290.0,38,1,0,0,0,300,300,0,1,1
153140,7527J0889,360.0,45,0,0,0,0,300,300,0,1,1
153145,4327J1734,260.0,44,0,0,0,0,100,100,0,1,1
153146,5663J6927,360.0,74,0,0,0,0,300,300,0,1,1
153147,7320J3690,599.0,24,0,0,0,0,1000,200,0,1,1
153155,5361J6759,390.0,43,0,0,0,0,300,300,1,1,1
153157,5422J9548,460.0,41,0,0,0,0,500,500,1,1,1
153158,4343J7762,349.0,64,0,0,0,0,50,20,0,1,1
153160,4566J8667,460.0,70,0,0,0,0,500,500,0,1,1
153162,4324J0990,260.0,57,0,0,0,0,100,100,0,1,1
153165,4327J3925,260.0,21,0,0,0,0,100,100,0,1,1
153167,7358J5882,590.0,83,0,0,0,0,1000,200,0,1,1
153170,4481J3868,349.0,50,0,0,0,0,50,20,6,1,1
153175,3854J9101,590.0,34,0,0,0,0,1000,200,1,1,1
153176,5324J7108,590.0,85,0,0,0,0,1000,200,4,1,1
153178,3561J2806,290.0,26,1,0,0,0,300,300,0,1,1
153179,5661J8887,360.0,70,0,0,0,0,300,300,0,1,1
153184,3451J3508,490.0,77,0,0,0,0,500,500,1,1,1
153185,4331J6039,260.0,80,0,0,0,0,100,100,0,1,1
153190,3938J9936,490.0,42,0,0,0,0,500,500,5,1,1
153198,3453J1357,360.0,29,0,0,0,0,300,300,0,1,1
153199,4228J8631,460.0,80,0,0,0,0,500,500,0,1,1
153206,4380J2142,360.0,60,0,0,0,0,300,300,0,1,1
153208,2532J8046,590.0,65,0,0,0,0,1000,300,0,1,1
153209,5445J1959,290.0,23,1,0,0,0,300,300,0,1,1
153213,4544J7957,460.0,35,0,0,0,0,500,500,1,1,1
153217,4562J0045,260.0,37,0,0,0,0,100,100,0,1,1
153218,3621J8722,460.0,67,0,0,0,0,500,500,0,1,1
153220,3843J0685,290.0,61,0,0,0,0,100,100,0,1,1
153221,2567J3890,490.0,84,0,0,0,0,500,500,0,1,1
153227,4249J9178,260.0,80,0,0,0,0,100,100,0,1,1
153229,4441J0409,590.0,34,0,0,0,0,1000,200,0,1,1
153237,3937J7535,590.0,72,0,0,0,0,1000,200,0,1,1
153240,4282J6898,290.0,25,1,0,0,0,300,300,0,1,1
153243,7568J6299,590.0,75,0,0,0,0,50,15,0,1,1
153245,4250J6155,290.0,34,0,0,0,0,100,100,1,1,1
153246,4544J8866,460.0,60,0,0,0,0,500,500,1,1,1
153248,3451J8964,700.0,85,0,0,0,0,1000,500,0,1,1
153249,5454J6897,290.0,35,1,0,0,0,300,300,0,1,1
153250,3453J2518,260.0,24,0,0,0,0,100,100,0,1,1
153251,4248J5796,390.0,36,0,0,0,0,300,300,0,1,1
153252,4222J4056,360.0,72,0,0,0,0,300,300,0,1,1
153253,5553J4673,260.0,35,0,0,0,0,100,100,0,1,1
153254,4444J7885,290.0,47,1,0,0,0,300,300,0,1,1
153257,3842J6867,600.0,91,0,0,1,0,150,150,0,1,1
153266,2457J6697,700.0,93,0,0,0,0,1000,500,0,1,1
153268,3864J8769,290.0,23,1,0,0,0,300,300,0,1,1
153269,4250J8004,290.0,24,1,0,0,0,300,300,0,1,1
153271,4247J2916,360.0,43,0,0,0,0,300,300,0,1,1
153274,4351J7762,460.0,80,0,0,0,0,500,500,0,1,1
153275,3251J0933,490.0,47,1,0,0,0,600,600,0,1,1
153277,7535J0647,460.0,39,0,0,0,0,500,500,0,1,1
153279,5329J9495,400.0,53,0,0,0,0,400,400,4,1,1
153280,3269J2887,390.0,23,1,0,0,0,400,400,0,1,1
153281,3539J6963,590.0,28,1,0,0,0,1000,300,1,1,1
153285,5361J5636,700.0,100,0,0,0,0,1000,500,0,1,1
153286,3269J0841,490.0,41,0,0,0,0,500,500,1,1,1
153288,3863J3244,590.0,42,0,0,0,0,1000,200,0,1,1
153291,3845J5732,490.0,96,0,0,0,0,500,500,0,1,1
153293,4247J0713,260.0,22,0,0,0,0,100,100,0,1,1
153294,3552J3739,290.0,33,1,0,0,0,300,300,0,1,1
153295,4567J1253,360.0,37,0,0,0,0,300,300,0,1,1
153300,5361J1736,290.0,22,1,0,0,0,300,300,0,1,1
153302,5478J6287,590.0,79,0,0,0,0,1000,200,0,1,1
153306,3863J5232,390.0,107,0,0,0,0,300,300,0,1,1
153309,3951J0276,290.0,22,1,0,0,0,300,300,0,1,1
153311,4248J4097,260.0,45,0,0,0,0,100,100,0,1,1
153312,4248J1060,260.0,56,0,0,0,0,100,100,0,1,1
153316,5662J0149,600.0,119,0,0,1,0,500,500,0,1,1
153317,3223J8973,490.0,59,0,0,0,0,500,500,0,1,1
153318,3262J9019,590.0,48,0,0,0,0,1000,200,0,1,1
153320,2457J5422,300.0,102,0,0,0,0,300,300,0,1,1
153321,4446J7301,260.0,80,0,0,0,0,100,100,0,1,1
153326,3267J6054,700.0,87,0,0,0,0,1000,500,0,1,1
153330,5576J7288,360.0,71,0,0,0,0,300,300,0,1,1
153331,4536J4793,260.0,38,0,0,0,0,100,100,0,1,1
153332,5541J9172,590.0,85,0,0,0,0,1000,200,0,1,1
153335,4232J6988,470.0,37,0,0,1,0,300,300,1,1,1
153336,4279J1384,360.0,52,0,0,0,0,300,300,2,1,1
153342,7759J3253,560.0,28,0,0,0,1,500,500,0,1,1
153346,3448J6766,590.0,66,0,0,0,0,500,500,19,1,1
153349,3452J7393,360.0,42,0,0,0,0,300,300,5,1,1
153350,3262J8234,590.0,59,0,0,0,0,100,100,0,1,1
153352,2528J0708,300.0,49,0,0,0,0,300,300,1,1,1
153356,2433J1109,390.0,29,0,0,1,0,300,300,1,1,1
153357,4548J2310,260.0,39,0,0,0,0,100,100,0,1,1
153358,3944J0606,590.0,28,1,0,0,0,1000,300,0,1,1
153361,4566J6210,260.0,58,0,0,0,0,100,100,0,1,1
153365,3951J2585,700.0,68,0,0,0,0,1000,500,1,1,1
153366,7550J7547,260.0,76,0,0,0,0,100,100,0,1,1
153367,4221J3981,490.0,85,0,0,0,0,500,500,0,1,1
153371,5322J9483,490.0,46,1,0,0,0,600,600,0,1,1
153372,5361J5098,590.0,107,0,0,0,0,250,250,0,1,1
153373,7741J6954,360.0,71,0,0,0,0,300,300,0,1,1
153375,2428J2178,690.0,56,0,1,0,0,250,250,0,1,1
153378,4241J0282,390.0,37,0,0,0,0,300,300,0,1,1
153379,5556J0848,290.0,21,1,0,0,0,300,300,0,1,1
153380,4341J9468,360.0,60,0,0,0,0,300,300,0,1,1
153382,4536J4337,299.0,43,0,0,0,0,30,15,1,1,1
153385,4331J7033,360.0,68,0,0,0,0,300,300,0,1,1
153386,4341J9474,360.0,59,0,0,0,0,300,300,0,1,1
153388,4241J4373,260.0,43,0,0,0,0,100,100,0,1,1
153389,3659J9502,290.0,28,1,0,0,0,300,300,0,1,1
153395,4231J1219,360.0,75,0,0,0,0,300,300,0,1,1
153396,5578J9961,460.0,40,0,0,0,0,500,500,0,1,1
153398,3471J9045,490.0,84,0,0,0,0,500,500,0,1,1
153401,4371J7896,390.0,77,0,0,0,0,65,20,0,1,1
153403,4223J1177,299.0,56,0,0,0,0,30,15,0,1,1
153404,7526J1706,290.0,29,1,0,0,0,300,300,0,1,1
153410,4281J5147,700.0,107,0,0,0,0,400,400,0,1,1
153411,7641J2248,260.0,23,0,0,0,0,100,100,0,1,1
153412,4381J3212,260.0,45,0,0,0,0,100,100,0,1,1
153414,4376J3612,360.0,51,0,0,0,0,300,300,0,1,1
153415,4441J1301,290.0,21,1,0,0,0,300,300,11,1,1
153417,7750J9486,490.0,83,0,0,0,0,500,500,2,1,1
153420,4379J2762,260.0,24,0,0,0,0,100,100,0,1,1
153428,7577J8370,390.0,33,1,0,0,0,400,400,1,1,1
153430,3869J0459,390.0,122,0,0,0,0,300,300,0,1,1
153431,5352J0310,490.0,33,1,0,0,0,600,600,0,1,1
153433,3855J9440,700.0,52,0,0,0,0,1000,500,1,1,1
153434,3426J4095,290.0,43,1,0,0,0,300,300,0,1,1
153445,2241J0775,199.0,45,0,1,0,0,15,10,0,1,1
153451,3845J8771,390.0,48,0,0,0,0,300,300,0,1,1
153454,4552J5004,260.0,27,0,0,0,0,100,100,0,1,1
153459,2373J2185,590.0,54,0,0,0,0,1000,300,0,1,1
153461,3454J6812,490.0,56,0,0,0,0,500,500,1,1,1
153462,4420J2169,290.0,31,1,0,0,0,300,300,0,1,1
153465,5445J7666,260.0,67,0,0,0,0,100,100,0,1,1
153466,3951J8003,590.0,87,0,0,0,0,1000,200,0,1,1
153469,2528J6973,199.0,36,0,1,0,0,15,10,0,1,1
153473,2459J0758,290.0,27,1,0,0,0,300,300,0,1,1
153475,5558J6578,260.0,58,0,0,0,0,100,100,0,1,1
153481,2246J7327,690.0,74,0,0,0,0,250,250,0,1,1
153485,4247J3874,260.0,33,0,0,0,0,100,100,0,1,1
153487,4327J8965,260.0,60,0,0,0,0,100,100,0,1,1
153496,7439J5982,490.0,72,0,1,0,0,300,300,0,1,1
153499,4327J2227,260.0,41,0,0,0,0,100,100,1,1,1
153500,7550J5424,700.0,107,0,0,0,0,1000,500,0,1,1
153501,5471J5562,700.0,102,0,0,0,0,1000,500,0,1,1
153502,5578J8645,300.0,56,0,0,0,0,300,300,0,1,1
153504,7478J6435,290.0,42,0,0,0,0,100,100,0,1,1
153507,3452J2556,260.0,60,0,0,0,0,100,100,0,1,1
153508,5577J9069,260.0,31,0,0,0,0,100,100,0,1,1
153511,5570J8115,590.0,88,0,0,0,0,1000,200,2,1,1
153513,4460J4026,260.0,34,0,0,0,0,100,100,0,1,1
153514,2431J4346,800.0,50,0,1,1,0,250,250,0,1,1
153517,5356J4928,290.0,33,1,0,0,0,300,300,0,1,1
153521,7741J6859,490.0,72,0,0,0,0,500,500,0,1,1
153524,5478J5905,590.0,86,0,0,0,0,1000,200,1,1,1
153525,5531J9141,460.0,47,0,0,0,0,500,500,0,1,1
153532,4425J0166,260.0,74,0,0,0,0,100,100,0,1,1
153534,7321J5266,260.0,61,0,0,0,0,100,100,0,1,1
153535,4386J1809,260.0,46,0,0,0,0,100,100,0,1,1
153536,2526J8034,590.0,91,0,0,0,0,1000,300,1,1,1
153539,7527J9793,360.0,53,0,0,0,0,300,300,0,1,1
153542,5676J6193,260.0,73,0,0,0,0,100,100,0,1,1
153545,3553J9351,490.0,44,1,0,0,0,600,600,0,1,1
153546,4567J6367,260.0,76,0,0,0,0,100,100,0,1,1
153548,3621J7879,460.0,77,0,0,0,0,500,500,0,1,1
153550,3451J3397,260.0,78,0,0,0,0,100,100,0,1,1
153551,5500J1613,490.0,65,0,0,0,0,500,500,0,1,1
153552,3441J0535,900.0,64,0,0,0,0,1000,700,0,1,1
153553,4463J2160,260.0,47,0,0,0,0,100,100,1,1,1
153556,5327J6344,690.0,28,1,0,0,0,1000,500,0,1,1
153557,2231J8437,590.0,55,0,0,0,0,500,500,0,1,1
153560,7367J9212,590.0,23,1,0,0,0,1000,500,0,1,1
153564,2458J7718,1200.0,33,1,0,0,0,1000,1000,0,1,1
153565,5651J0998,390.0,28,1,0,1,0,300,300,1,1,1
153569,5421J2930,260.0,78,0,0,0,0,100,100,0,1,1
153570,3938J0398,590.0,39,0,0,0,0,1000,200,2,1,1
153571,2434J1759,700.0,66,0,0,0,0,1000,500,0,1,1
153574,4239J1559,590.0,43,0,0,0,0,250,250,0,1,1
153576,4233J2906,349.0,62,0,0,0,0,50,20,0,1,1
153578,5315J5062,250.0,35,0,0,0,0,250,100,0,1,1
153580,3223J8410,490.0,70,0,0,0,0,500,500,0,1,1
153581,3433J3677,290.0,31,1,0,0,0,300,300,0,1,1
153583,2526J8931,590.0,86,0,0,0,0,250,250,0,1,1
153586,4231J3397,260.0,68,0,0,0,0,100,100,0,1,1
153587,7754J9202,390.0,60,0,0,0,0,300,300,0,1,1
153588,4561J4193,260.0,45,0,0,0,0,100,100,0,1,1
153589,5560J1777,250.0,59,0,0,0,0,250,100,0,1,1
153591,5535J6017,360.0,71,0,0,0,0,300,300,0,1,1
153593,3863J9286,390.0,74,0,0,0,0,300,300,0,1,1
153595,3268J9497,490.0,37,0,0,0,0,500,500,0,1,1
153596,7782J5017,260.0,32,0,0,0,0,100,100,0,1,1
153598,3251J3087,390.0,28,1,0,0,0,400,400,0,1,1
153603,2583J3736,590.0,48,0,0,0,0,1000,300,0,1,1
153605,4232J1938,260.0,56,0,0,0,0,100,100,0,1,1
153607,7322J2507,260.0,46,0,0,0,0,100,100,0,1,1
153608,4381J1841,260.0,64,0,0,0,0,100,100,0,1,1
153613,7569J5074,460.0,43,0,0,0,0,500,500,0,1,1
153615,5331J2209,590.0,49,0,0,0,0,1000,200,0,1,1
153616,3955J5123,290.0,105,0,0,0,0,100,100,0,1,1
153620,3448J7671,490.0,56,0,0,0,0,500,500,0,1,1
153623,4459J2669,360.0,45,0,0,0,0,300,300,0,1,1
153624,4552J3166,260.0,40,0,0,0,0,100,100,1,1,1
153625,4376J1447,260.0,62,0,0,0,0,100,100,0,1,1
153627,4482J1548,360.0,32,0,0,0,0,300,300,0,1,1
153632,3222J2449,590.0,35,0,0,0,0,1000,300,1,1,1
153634,3847J7712,700.0,47,0,0,0,0,1000,500,0,1,1
153636,4576J0955,290.0,24,1,0,0,0,300,300,0,1,1
153638,3651J9597,290.0,33,1,0,0,0,300,300,0,1,1
153639,5353J7981,250.0,76,0,0,0,0,250,100,0,1,1
153643,7742J6254,700.0,96,0,0,0,0,1000,500,5,1,1
153644,4327J2724,260.0,36,0,0,0,0,100,100,1,1,1
153648,4552J4614,260.0,31,0,0,0,0,100,100,0,1,1
153649,4241J3710,260.0,48,0,0,0,0,100,100,0,1,1
153654,3452J9360,260.0,35,0,0,0,0,100,100,0,1,1
153656,3863J7736,390.0,86,0,0,0,0,300,300,0,1,1
153658,4544J0959,260.0,46,0,0,0,0,100,100,1,1,1
153661,5548J8273,290.0,45,1,0,0,0,300,300,0,1,1
153662,4463J3334,360.0,35,0,0,0,0,300,300,0,1,1
153667,5628J5776,290.0,96,0,0,0,0,100,100,0,1,1
153668,4351J5538,490.0,98,1,0,1,0,400,400,0,1,1
153670,7469J1586,290.0,34,0,0,0,0,100,100,0,1,1
153674,4281J8718,490.0,64,0,0,0,0,500,500,0,1,1
153678,3226J6408,390.0,79,0,0,0,0,65,20,1,1,1
153680,3852J8309,590.0,48,0,0,0,0,1000,200,0,1,1
153681,3728J2370,360.0,46,0,0,0,0,300,300,0,1,1
153684,3268J6130,700.0,91,0,0,0,0,400,400,1,1,1
153685,3659J6813,700.0,79,0,0,0,0,1000,500,0,1,1
153693,5570J3970,490.0,62,0,0,0,0,50,20,1,1,1
153696,5653J9574,260.0,38,0,0,0,0,100,100,0,1,1
153698,7657J6545,490.0,77,0,0,0,0,500,500,0,1,1
153702,4271J8394,460.0,80,0,0,0,0,500,500,0,1,1
153704,5578J0233,260.0,35,0,0,0,0,100,100,1,1,1
153706,4243J9531,290.0,57,0,0,0,0,100,100,0,1,1
153707,5343J6519,250.0,80,0,0,0,0,250,100,0,1,1
153708,4243J6539,490.0,87,0,0,0,0,500,500,1,1,1
153711,3855J5679,490.0,95,0,0,0,0,500,500,0,1,1
153720,5561J1079,260.0,28,0,0,0,0,100,100,0,1,1
153721,7478J6263,590.0,92,0,0,0,0,1000,200,0,1,1
153726,3831J5179,700.0,109,0,0,0,0,400,400,0,1,1
153727,3841J0309,590.0,68,0,0,0,0,250,250,0,1,1
153737,4459J4615,260.0,24,0,0,0,0,100,100,0,1,1
153738,2387J7456,590.0,74,0,0,0,0,1000,300,0,1,1
153739,4284J9307,390.0,63,0,0,0,0,300,300,0,1,1
153741,4460J9170,260.0,65,0,0,0,0,100,100,0,1,1
153745,7736J0559,360.0,26,0,0,0,0,300,300,0,1,1
153748,4567J0836,460.0,40,0,0,0,0,500,500,0,1,1
153749,3439J1024,390.0,23,1,0,0,0,400,400,0,1,1
153753,5548J8443,400.0,42,0,0,0,0,400,400,0,1,1
153757,7341J0794,290.0,29,1,0,0,0,300,300,0,1,1
153759,4327J1483,260.0,46,0,0,0,0,100,100,0,1,1
153760,5560J3465,390.0,48,0,0,0,0,100,50,0,1,1
153761,2458J3763,300.0,44,0,0,0,0,300,300,5,1,1
153765,4380J2502,360.0,58,0,0,0,0,300,300,1,1,1
153769,3738J9854,460.0,27,0,0,0,0,500,500,0,1,1
153770,7320J2482,290.0,31,1,0,0,0,300,300,0,1,1
153771,4451J5861,700.0,98,0,0,0,0,1000,500,0,1,1
153775,2241J6971,590.0,79,0,0,0,0,1000,300,0,1,1
153777,4382J4267,360.0,25,0,0,0,0,300,300,0,1,1
153780,4455J3874,360.0,48,0,0,0,0,300,300,0,1,1
153781,3475J5180,590.0,106,0,0,0,0,1000,200,1,1,1
153783,4532J9509,260.0,61,0,0,0,0,100,100,0,1,1
153785,4284J2198,290.0,34,1,0,0,0,300,300,2,1,1
153786,4282J9078,260.0,46,0,0,0,0,100,100,0,1,1
153792,5369J8123,250.0,40,0,0,0,0,250,100,0,1,1
153797,3459J7614,260.0,55,0,0,0,0,100,100,0,1,1
153805,7525J8344,290.0,27,1,0,0,0,300,300,0,1,1
153806,4424J4970,200.0,25,0,0,0,0,200,200,0,1,1
153811,5500J5102,300.0,109,0,0,0,0,300,300,9,1,1
153816,4567J7751,360.0,64,0,0,0,0,300,300,0,1,1
153820,4232J5336,260.0,45,0,0,0,0,100,100,0,1,1
153821,3461J7987,390.0,67,0,0,0,0,300,300,0,1,1
153822,4247J7445,260.0,80,0,0,0,0,100,100,0,1,1
153823,3539J5358,390.0,87,0,0,0,0,300,300,0,1,1
153828,3642J2156,290.0,28,1,0,0,0,300,300,0,1,1
153834,7469J2480,290.0,22,1,0,0,0,300,300,0,1,1
153836,5373J5557,700.0,94,0,0,0,0,1000,500,0,1,1
153837,2433J2857,590.0,74,0,0,0,0,1000,300,0,1,1
153842,7782J3165,390.0,47,0,0,0,1,300,300,0,1,1
153845,4548J3024,260.0,29,0,0,0,0,100,100,0,1,1
153847,3837J1884,490.0,28,1,0,0,0,600,600,0,1,1
153848,3860J0502,590.0,57,1,0,0,0,1000,300,0,1,1
153849,4222J4203,590.0,71,0,0,0,0,250,250,1,1,1
153852,4229J5380,260.0,46,0,0,0,0,100,100,0,1,1
153857,4279J5231,700.0,103,0,0,0,0,400,400,0,1,1
153860,4567J1260,260.0,37,0,0,0,0,100,100,0,1,1
153862,4222J8756,349.0,62,0,0,0,0,50,20,0,1,1
153863,4232J8805,360.0,27,0,0,0,0,300,300,0,1,1
153865,7548J1236,460.0,27,0,0,0,0,500,500,0,1,1
153867,5661J8641,200.0,71,0,0,0,0,10,1,2,1,1
153869,2511J4304,390.0,57,0,0,1,0,300,300,0,1,1
153871,7728J4437,290.0,23,1,0,0,0,300,300,0,1,1
153872,4247J8583,260.0,24,0,0,0,0,100,100,0,1,1
153873,7343J0386,290.0,29,1,0,0,0,300,300,0,1,1
153874,7478J0154,390.0,118,0,0,0,0,300,300,0,1,1
153876,3828J2961,390.0,35,0,0,0,0,300,300,0,1,1
153878,3453J2270,290.0,26,1,0,0,0,300,300,0,1,1
153884,4233J8806,390.0,77,0,0,0,0,65,20,0,1,1
153889,4567J1852,360.0,29,0,0,0,0,300,300,0,1,1
153892,3453J3201,290.0,21,1,0,0,0,300,300,0,1,1
153894,4272J2863,360.0,45,0,0,0,0,300,300,0,1,1
153902,3559J0551,360.0,34,0,0,0,0,300,300,0,1,1
153904,3851J0718,390.0,114,0,0,0,0,300,300,2,1,1
153906,7642J6860,490.0,90,0,0,0,0,500,500,0,1,1
153909,3952J2956,290.0,28,1,0,0,0,300,300,0,1,1
153912,2582J3216,700.0,56,0,0,0,0,1000,500,0,1,1
153914,2431J0906,300.0,57,0,0,0,0,300,300,0,1,1
153915,3441J0978,390.0,60,0,0,1,0,300,300,0,1,1
153918,3951J1361,490.0,76,0,0,0,0,500,500,0,1,1
153919,3860J0804,590.0,31,1,0,0,0,1000,300,2,1,1
153921,3532J1151,290.0,45,0,0,0,0,30,30,0,1,1
153922,3561J9671,300.0,57,0,0,0,0,300,300,0,1,1
153923,4380J3405,260.0,54,0,0,0,0,100,100,0,1,1
153925,3863J8008,490.0,83,0,0,0,0,500,500,0,1,1
153927,4447J3834,200.0,23,0,0,0,0,200,200,0,1,1
