,circuit_id,package_price,tenure_month,pay_first,ipphone,tv_box,mobile,dl_speed,ul_speed,claims,active_status,Churn Risk
142032,3867J1673,590.0,72,0,0,0,0,1000,200,0,1,1
142066,3723J2291,700.0,42,0,0,0,0,1000,500,0,1,1
142070,3247J5462,700.0,103,0,0,0,0,1000,500,0,1,1
142081,2224J6642,590.0,72,0,0,0,0,500,500,0,1,1
142087,5671J5512,590.0,104,0,0,0,0,1000,200,0,1,1
142094,3943J8000,700.0,60,0,0,0,0,1000,500,2,1,1
142115,3844J9931,590.0,57,0,0,0,0,250,250,0,1,1
142121,3854J5483,590.0,99,0,0,0,0,1000,200,0,1,1
142124,3863J8607,590.0,79,0,0,0,0,250,250,0,1,1
142137,2420J8099,700.0,82,0,0,1,0,500,500,0,1,1
142142,3951J5131,700.0,109,0,0,0,0,1000,500,0,1,1
142177,3837J1594,590.0,74,0,0,0,0,250,250,10,1,1
142187,7750J7834,590.0,93,0,0,0,0,1000,200,0,1,1
142205,3844J8720,590.0,73,0,0,0,0,500,500,1,1,1
142212,3251J7882,700.0,77,0,0,0,0,400,400,0,1,1
142237,5422J0040,590.0,73,0,0,0,0,1000,200,0,1,1
142272,3555J6397,590.0,85,0,0,0,0,1000,200,0,1,1
142278,7742J5842,590.0,99,0,1,0,0,500,500,1,1,1
142299,3841J7370,590.0,95,0,0,0,0,1000,200,0,1,1
142319,3838J8929,590.0,68,0,0,0,0,250,250,0,1,1
142347,3841J9153,800.0,86,0,0,0,0,1000,500,0,1,1
142360,5645J0304,590.0,106,0,0,0,0,100,100,0,1,1
142368,3554J9468,700.0,46,0,0,0,0,400,400,6,1,1
142380,3854J6731,590.0,77,0,0,0,0,1000,200,0,1,1
142402,3459J6401,590.0,77,0,0,0,0,150,50,0,1,1
142411,3838J7155,590.0,86,0,0,0,0,250,250,0,1,1
142436,3452J7890,590.0,40,0,0,0,0,1000,200,0,1,1
142458,3442J6617,900.0,99,0,0,0,0,1000,700,0,1,1
142480,3225J5405,700.0,99,0,0,0,0,1000,500,0,1,1
142520,3938J9296,590.0,50,0,0,0,0,1000,200,0,1,1
142522,2457J9612,700.0,78,0,0,0,0,1000,500,1,1,1
142526,7750J1175,590.0,113,0,0,0,0,250,250,0,1,1
142527,7632J5310,700.0,96,0,0,0,0,1000,500,0,1,1
142533,2420J9981,590.0,76,0,0,0,0,1000,300,7,1,1
142543,3854J5907,590.0,92,0,0,0,0,1000,200,0,1,1
142547,3938J9872,590.0,43,0,0,0,0,1000,200,0,1,1
142565,3232J6133,700.0,99,0,0,1,0,1000,200,0,1,1
142579,5360J7249,700.0,88,0,0,0,0,1000,500,1,1,1
142584,7742J9257,590.0,82,0,0,0,0,1000,200,0,1,1
142598,2551J4570,700.0,78,0,0,0,0,1000,500,0,1,1
142613,4281J6786,590.0,86,0,0,0,0,1000,200,0,1,1
142629,3847J6036,700.0,98,0,0,0,0,400,400,8,1,1
142636,3951J8263,700.0,86,0,0,0,0,1000,500,0,1,1
142638,3724J9155,700.0,74,0,0,0,0,150,50,0,1,1
142642,3552J6078,590.0,95,0,0,0,0,1000,200,1,1,1
142669,3437J5975,700.0,90,0,0,0,0,1000,500,0,1,1
142675,3261J5355,590.0,104,0,0,0,0,1000,200,0,1,1
142687,5421J9512,590.0,83,0,0,0,0,1000,200,0,1,1
142702,3552J7505,590.0,76,0,0,0,0,1000,200,0,1,1
142705,2241J8975,590.0,61,0,0,0,0,1000,300,0,1,1
142714,3261J8474,590.0,73,0,0,0,0,1000,200,0,1,1
142729,3475J6883,700.0,89,0,0,0,0,1000,500,0,1,1
142755,2458J4967,590.0,40,0,0,0,0,1000,200,0,1,1
142758,5570J6791,600.0,96,0,0,1,0,150,150,1,1,1
142775,3262J5178,700.0,103,0,0,0,0,1000,500,0,1,1
142779,3261J9928,590.0,55,0,0,0,0,150,50,0,1,1
142780,3831J6324,590.0,103,0,0,0,0,250,250,0,1,1
142781,2434J7693,700.0,54,0,0,0,0,200,200,0,1,1
142815,3867J3927,590.0,53,0,0,0,0,1000,200,1,1,1
142824,3831J5156,590.0,109,0,0,0,0,250,250,1,1,1
142866,2472J0599,700.0,115,0,0,0,0,1000,500,0,1,1
142873,3854J8275,590.0,52,0,0,0,0,1000,200,7,1,1
142883,3852J7014,590.0,77,0,0,0,0,1000,200,4,1,1
142901,4271J6307,590.0,94,0,0,0,0,1000,200,0,1,1
142905,7742J9316,1200.0,81,0,0,0,0,1000,500,0,1,1
142930,2241J9316,590.0,57,0,0,0,0,1000,300,3,1,1
142940,7742J5734,590.0,100,0,0,0,0,1000,200,0,1,1
142941,3532J1536,590.0,42,0,0,0,0,1000,200,0,1,1
142942,3248J6824,590.0,48,1,0,0,0,1000,300,0,1,1
142944,3471J0193,590.0,72,0,0,0,0,1000,200,0,1,1
142947,3838J5307,700.0,104,0,0,1,0,1000,200,0,1,1
142951,7621J1671,590.0,56,0,0,0,0,1000,200,0,1,1
142959,3863J9934,590.0,68,0,0,0,0,300,300,0,1,1
142961,3952J0147,590.0,47,0,0,0,0,1000,200,0,1,1
142978,2387J7719,590.0,70,0,0,0,0,1000,300,0,1,1
142980,3854J6503,590.0,81,0,0,0,0,1000,200,1,1,1
142995,3247J5823,590.0,99,0,0,0,0,1000,200,2,1,1
143001,3840J5288,700.0,104,0,0,1,0,250,250,0,1,1
143030,3860J1990,590.0,51,0,0,0,0,1000,200,3,1,1
143063,3840J3516,700.0,76,0,0,0,0,1000,500,0,1,1
143087,5622J7294,590.0,80,0,0,0,0,1000,300,1,1,1
143091,7727J6516,700.0,100,0,0,0,0,1000,500,0,1,1
143102,3551J7486,590.0,70,0,0,0,0,1000,200,0,1,1
143132,3847J5665,590.0,100,0,0,0,0,250,250,0,1,1
143135,5368J0027,590.0,137,0,0,0,0,1000,200,0,1,1
143143,7461J4991,590.0,69,0,0,0,0,1000,200,0,1,1
143145,3860J8528,590.0,89,0,0,0,0,1000,200,0,1,1
143152,3841J8855,700.0,88,0,0,0,0,400,400,0,1,1
143154,3951J7130,700.0,93,0,0,1,0,1000,200,0,1,1
143156,3854J6293,590.0,85,0,0,0,0,1000,200,0,1,1
143166,2373J0276,800.0,64,0,1,1,0,250,250,0,1,1
143168,3931J5801,700.0,104,0,0,0,0,400,400,0,1,1
143195,3554J6190,700.0,101,0,0,0,0,400,400,0,1,1
143199,4233J7280,590.0,85,0,0,0,0,250,250,0,1,1
143202,3855J6486,590.0,83,0,0,0,0,1000,200,0,1,1
143208,3854J7476,590.0,66,0,0,0,0,1000,200,0,1,1
143213,2580J1482,900.0,107,0,0,0,0,500,500,0,1,1
143215,7727J2568,700.0,71,0,0,0,0,1000,500,0,1,1
143228,7750J3522,590.0,59,1,0,0,0,1000,300,2,1,1
143257,3441J0985,590.0,60,0,0,0,0,300,300,1,1,1
143275,5671J7024,590.0,57,0,0,0,0,250,250,0,1,1
143288,3938J8913,590.0,55,0,0,0,0,1000,200,0,1,1
143294,3828J1407,590.0,58,0,0,0,0,1000,200,0,1,1
143300,3840J6707,1010.0,96,0,0,1,0,300,300,4,1,1
143302,4221J5185,590.0,108,0,0,0,0,1000,200,0,1,1
143336,3951J8564,590.0,85,1,0,0,0,1000,300,0,1,1
143347,3659J7888,700.0,55,0,0,0,0,1000,500,0,1,1
143373,3860J5515,700.0,106,0,0,0,0,1000,500,2,1,1
143404,3867J6811,590.0,96,0,0,0,0,1000,200,0,1,1
143407,3475J5897,590.0,95,0,0,0,0,1000,200,1,1,1
143408,3448J6018,590.0,79,0,0,0,0,500,500,0,1,1
143426,7742J1895,1010.0,69,0,0,1,0,1000,700,0,1,1
143470,3251J8404,700.0,70,0,0,0,0,1000,500,0,1,1
143482,4371J0811,1200.0,111,0,0,0,0,1000,1000,0,1,1
143495,3451J5382,700.0,107,0,0,0,0,1000,500,1,1,1
143507,3442J1496,700.0,75,0,0,1,0,250,250,0,1,1
143552,3262J7090,590.0,75,0,0,0,0,1000,200,0,1,1
143564,2275J7480,700.0,82,0,0,0,0,1000,500,0,1,1
143584,3532J7303,590.0,80,0,0,0,0,100,100,0,1,1
143590,3251J8247,590.0,72,0,0,0,0,250,250,0,1,1
143591,5377J5117,700.0,106,0,0,0,0,1000,500,0,1,1
143616,3841J4515,700.0,71,0,0,0,0,400,400,0,1,1
143624,3854J6729,590.0,79,0,0,0,0,250,250,0,1,1
143629,7742J7363,590.0,89,0,0,0,0,1000,200,0,1,1
143657,2583J2099,600.0,57,0,0,1,0,500,500,0,1,1
143674,4488J5573,670.0,83,0,1,1,0,500,500,0,1,1
143688,7755J7354,700.0,75,0,0,0,0,400,400,0,1,1
143703,5553J1404,590.0,62,0,0,0,0,1000,200,0,1,1
143734,5324J7247,590.0,84,0,0,0,0,1000,200,2,1,1
143739,2240J7588,590.0,72,0,0,0,0,1000,300,0,1,1
143761,7333J7679,590.0,95,0,0,0,0,1000,200,0,1,1
143765,7461J2211,590.0,57,0,0,0,0,1000,200,0,1,1
143766,3831J3292,690.0,56,0,1,0,0,1000,200,0,1,1
143769,3471J6918,590.0,95,0,0,0,0,1000,200,0,1,1
143817,2415J7644,590.0,85,0,0,0,0,250,250,0,1,1
143823,3442J0099,590.0,76,0,0,0,0,1000,200,0,1,1
143824,4281J0809,700.0,118,0,0,0,0,400,400,0,1,1
143829,3232J8275,590.0,78,0,0,0,0,1000,200,6,1,1
143834,5577J7657,590.0,53,0,0,0,0,300,300,16,1,1
143846,4281J7197,600.0,83,0,0,1,0,500,500,0,1,1
143875,5327J8553,690.0,72,0,1,0,0,1000,200,0,1,1
143890,7755J8516,590.0,63,0,0,0,0,250,250,1,1,1
143916,3268J6690,590.0,83,0,0,0,0,1000,200,0,1,1
143923,2457J7883,590.0,83,0,0,0,0,1000,300,0,1,1
143956,5567J5080,700.0,107,0,0,0,0,1000,500,0,1,1
143960,4451J6073,700.0,95,0,0,1,0,100,50,0,1,1
143964,7471J8180,590.0,86,0,0,0,0,1000,200,2,1,1
143967,7750J5683,590.0,108,0,0,0,0,250,250,0,1,1
143973,7548J5698,590.0,49,0,0,0,0,300,300,0,1,1
143994,2472J8755,700.0,75,0,0,0,0,1000,500,0,1,1
144014,7781J7392,900.0,100,0,0,0,0,1000,700,2,1,1
144028,2428J9524,590.0,39,0,0,0,0,1000,200,1,1,1
144051,3854J6520,590.0,81,0,0,0,0,1000,200,12,1,1
144072,7351J1472,590.0,52,0,0,0,0,1000,200,0,1,1
144078,3955J0023,590.0,38,0,1,0,0,500,500,0,1,1
144083,3867J1230,590.0,75,0,0,0,0,1000,200,0,1,1
144087,3644J5661,700.0,96,1,0,0,0,1000,500,0,1,1
144098,2580J1715,590.0,75,0,0,0,0,250,250,0,1,1
144101,2241J5881,590.0,86,0,0,0,0,1000,300,0,1,1
144107,3943J5341,590.0,99,0,0,0,0,1000,200,1,1,1
144113,2372J0101,700.0,67,0,0,0,0,1000,500,0,1,1
144121,3267J8436,590.0,59,0,0,0,0,1000,200,0,1,1
144156,7742J8186,590.0,87,0,0,0,0,1000,200,0,1,1
144163,2551J7481,700.0,94,0,0,0,0,1000,500,0,1,1
144173,4221J5839,590.0,61,0,0,0,0,250,250,0,1,1
144175,7544J6783,600.0,67,0,1,1,0,300,300,0,1,1
144182,5622J2146,590.0,48,0,0,0,0,1000,300,2,1,1
144184,4239J0764,590.0,48,0,0,0,0,250,250,0,1,1
144187,7577J5666,590.0,97,0,0,0,0,1000,200,0,1,1
144201,3232J9802,590.0,57,0,0,0,0,1000,200,0,1,1
144258,7727J2474,690.0,72,0,1,0,0,1000,200,0,1,1
144267,2231J0163,700.0,118,0,0,0,0,1000,500,0,1,1
144272,7333J7873,590.0,95,0,0,0,0,1000,200,2,1,1
144274,2581J6277,700.0,99,0,0,1,0,250,250,0,1,1
144306,3256J7533,590.0,47,0,0,0,0,1000,200,0,1,1
144353,4284J1386,590.0,46,0,0,0,0,250,250,0,1,1
144354,4371J6090,590.0,95,0,0,0,0,1000,200,1,1,1
144384,5331J6903,590.0,94,0,0,0,0,1000,200,0,1,1
144391,7561J8524,590.0,95,0,1,1,1,600,600,0,1,1
144434,3831J6840,590.0,99,0,0,0,0,1000,200,0,1,1
144474,4243J6276,590.0,86,0,0,0,0,1000,200,0,1,1
144479,3937J6480,590.0,83,1,0,0,0,1000,300,0,1,1
144504,3728J9472,590.0,68,0,0,0,0,1000,200,2,1,1
144509,5324J7758,590.0,79,0,0,0,0,1000,200,0,1,1
144514,4371J0028,590.0,117,0,0,0,0,1000,200,2,1,1
144517,2433J8981,810.0,84,0,0,1,0,1000,500,11,1,1
144530,3854J5883,590.0,92,0,0,0,0,1000,200,0,1,1
144543,4241J3171,700.0,51,0,0,0,0,1000,500,9,1,1
144546,3228J6500,590.0,45,0,0,0,0,1000,200,1,1,1
144558,4459J5084,590.0,108,0,0,0,0,1000,300,0,1,1
144574,3267J6240,590.0,84,0,0,0,0,1000,200,1,1,1
144584,3837J8585,700.0,88,0,0,0,0,400,400,0,1,1
144591,5421J9056,590.0,68,0,0,0,0,1000,200,0,1,1
144602,3724J1634,590.0,56,0,0,0,0,250,250,11,1,1
144655,3869J6332,590.0,100,0,0,0,0,250,250,1,1,1
144680,3232J0913,700.0,116,0,0,0,0,1000,500,0,1,1
144711,7358J6664,590.0,66,0,0,0,0,1000,200,0,1,1
144736,3554J5486,590.0,108,0,0,0,0,1000,200,0,1,1
144790,2240J6306,700.0,85,0,0,0,0,1000,500,0,1,1
144815,5360J5066,700.0,105,0,0,0,0,1000,500,0,1,1
144827,5541J0156,600.0,128,0,0,1,0,500,500,0,1,1
144858,3232J8543,590.0,75,0,0,0,0,1000,200,0,1,1
144870,3869J2250,800.0,67,0,1,0,0,100,50,0,1,1
144872,3724J5401,590.0,106,0,0,0,0,1000,200,3,1,1
144903,4229J4909,590.0,48,0,0,0,0,250,250,1,1,1
144918,3268J7672,700.0,71,0,0,0,0,1000,500,0,1,1
144919,2372J9248,700.0,84,0,0,0,0,1000,500,0,1,1
144920,7541J8440,690.0,83,0,1,0,0,1000,200,0,1,1
144939,3442J4482,590.0,79,0,0,0,0,1000,200,0,1,1
144955,7741J0108,590.0,117,0,0,0,0,1000,200,0,1,1
144976,4455J6521,590.0,88,0,0,0,0,250,250,0,1,1
144981,3724J7419,590.0,87,0,0,0,0,250,250,0,1,1
145026,3851J4279,590.0,42,0,0,0,0,1000,200,0,1,1
145077,3851J5884,590.0,101,0,0,0,0,1000,200,0,1,1
145079,3552J7164,590.0,79,0,0,0,0,1000,200,11,1,1
145091,7471J5973,590.0,107,0,0,0,0,250,250,0,1,1
145095,5327J6056,700.0,97,0,0,0,0,400,400,0,1,1
145113,2420J2045,700.0,72,0,0,0,0,400,400,0,1,1
145117,3471J2082,590.0,53,0,0,0,0,1000,200,0,1,1
145120,2433J2149,590.0,77,0,0,0,0,1000,300,0,1,1
145123,3867J8324,590.0,86,0,0,0,0,1000,200,0,1,1
145126,2582J1630,590.0,66,0,0,0,0,250,250,0,1,1
145152,3724J2674,590.0,48,0,0,0,0,250,250,0,1,1
145157,3232J7476,590.0,85,0,0,0,0,250,250,0,1,1
145160,3867J7705,700.0,90,0,0,0,0,1000,500,3,1,1
145174,3475J5280,590.0,104,0,0,0,0,1000,200,0,1,1
145193,5541J7900,590.0,90,0,0,0,0,1000,200,1,1,1
145220,5368J6192,590.0,77,0,0,0,0,250,250,0,1,1
145221,3860J9152,700.0,83,0,0,0,0,1000,500,0,1,1
145240,3475J1094,590.0,41,0,0,0,0,1000,200,1,1,1
145247,3938J6509,590.0,80,0,0,0,0,1000,200,0,1,1
145253,3854J8019,590.0,57,0,0,0,0,1000,200,0,1,1
145254,2250J9953,700.0,63,0,0,0,0,1000,500,0,1,1
145260,2240J7717,700.0,71,1,0,0,0,1000,500,2,1,1
145261,3832J0040,700.0,37,1,0,0,0,1000,500,0,1,1
145299,5421J6521,700.0,99,1,0,0,0,1000,500,0,1,1
145313,3247J5524,590.0,102,0,0,0,0,1000,200,0,1,1
145353,5471J1239,700.0,45,0,0,0,0,1000,500,0,1,1
145366,4322J6493,590.0,85,0,0,0,0,1000,200,0,1,1
145378,3951J2751,590.0,67,0,0,0,0,1000,200,0,1,1
145380,3251J7907,700.0,76,0,0,0,0,400,400,0,1,1
145392,3646J6250,590.0,74,0,0,0,0,1000,200,0,1,1
145402,5671J6914,590.0,88,0,0,0,0,250,250,0,1,1
145413,3242J4074,700.0,77,0,0,0,0,1000,500,0,1,1
145431,4531J6823,600.0,86,0,0,1,0,500,500,0,1,1
145440,3724J6512,590.0,94,0,0,0,0,250,250,3,1,1
145443,3222J9027,590.0,71,1,0,0,0,1000,300,0,1,1
145447,7544J0190,590.0,115,1,0,0,0,1000,300,0,1,1
145453,2433J8514,700.0,86,0,0,0,0,1000,500,0,1,1
145463,3867J7259,590.0,92,0,0,0,0,1000,200,0,1,1
145470,3532J6151,700.0,93,0,0,0,0,1000,500,0,1,1
145474,3256J7586,590.0,46,0,0,0,0,1000,200,0,1,1
145479,5377J0282,590.0,114,0,0,0,0,1000,200,9,1,1
145482,5360J1425,700.0,101,0,0,0,0,1000,500,7,1,1
145491,3865J7548,700.0,60,0,0,0,0,1000,500,0,1,1
145499,3823J9461,590.0,48,0,0,0,0,1000,200,0,1,1
145510,4251J8135,590.0,83,0,0,0,0,100,100,3,1,1
145512,2275J9868,700.0,62,0,0,1,0,250,250,0,1,1
145515,3831J9747,590.0,78,0,0,0,0,250,250,1,1,1
145516,3938J8519,590.0,60,0,0,0,0,1000,200,0,1,1
145523,7736J7899,700.0,62,0,0,0,0,1000,500,1,1,1
145539,3242J1658,700.0,68,0,0,0,0,1000,500,0,1,1
145541,5541J8514,590.0,88,0,0,0,0,1000,200,0,1,1
145545,7755J7699,700.0,72,0,0,0,0,400,400,0,1,1
145549,4231J0835,590.0,77,0,0,0,0,1000,200,0,1,1
145556,4420J6661,700.0,95,0,0,0,0,1000,500,2,1,1
145597,3721J8973,590.0,69,0,0,0,0,100,100,0,1,1
145615,3852J5640,590.0,96,0,0,0,0,1000,200,3,1,1
145629,2420J2965,590.0,68,0,0,0,0,1000,300,1,1,1
145632,3847J9714,590.0,70,0,0,0,0,250,250,0,1,1
145634,3938J8673,590.0,58,0,0,0,0,1000,200,1,1,1
145636,7333J6055,590.0,107,0,0,0,0,1000,200,0,1,1
145637,7534J9673,590.0,72,0,0,0,0,1000,200,1,1,1
145642,7341J6137,600.0,85,0,0,1,0,150,150,0,1,1
145683,3232J7075,700.0,89,0,0,0,0,1000,500,0,1,1
145685,3863J6457,590.0,95,0,1,0,0,500,500,0,1,1
145695,2458J0724,690.0,56,0,1,0,0,250,250,0,1,1
145699,3242J5691,590.0,106,0,0,0,0,1000,200,0,1,1
145734,2246J8890,700.0,52,0,0,0,0,1000,500,5,1,1
145735,3851J9672,590.0,73,0,0,0,0,1000,200,0,1,1
145738,3247J8345,590.0,67,0,0,0,0,250,250,0,1,1
145746,3644J7939,590.0,63,0,0,0,0,500,500,1,1,1
145760,2246J8604,590.0,57,0,0,0,0,1000,300,1,1,1
145764,3937J7864,590.0,68,0,0,0,0,1000,200,0,1,1
145769,3852J0248,590.0,112,0,0,0,0,1000,200,4,1,1
145797,7541J6500,600.0,99,0,0,1,0,500,500,0,1,1
145805,3222J8679,590.0,74,0,0,0,0,100,50,0,1,1
145809,3532J8328,590.0,66,0,0,0,0,100,100,0,1,1
145811,3944J6940,590.0,78,0,0,0,0,1000,200,1,1,1
145815,5671J5908,590.0,56,0,0,0,0,250,250,0,1,1
145855,3851J4355,700.0,40,0,0,0,0,1000,500,0,1,1
145876,3552J6448,590.0,88,0,0,0,0,1000,200,0,1,1
145882,4241J5109,590.0,109,0,0,0,0,1000,200,2,1,1
145885,3554J7697,590.0,81,0,0,0,0,250,250,0,1,1
145890,7742J4228,1200.0,40,1,0,0,0,1000,1000,0,1,1
145904,5368J5722,590.0,88,0,0,0,0,250,250,0,1,1
145907,3451J5931,700.0,102,0,0,0,0,1000,500,0,1,1
145908,2387J7443,590.0,74,0,0,0,0,1000,300,0,1,1
145929,3728J6489,590.0,94,0,0,0,0,1000,200,1,1,1
145934,3863J9688,590.0,70,0,0,0,0,250,250,11,1,1
145935,3724J7802,590.0,84,0,0,0,0,250,250,0,1,1
145936,3951J7294,590.0,92,0,0,0,0,1000,200,0,1,1
145942,3475J7024,700.0,88,0,0,0,0,1000,500,0,1,1
145959,5327J9209,590.0,64,0,0,0,0,1000,200,0,1,1
145960,4279J5792,700.0,95,0,0,1,0,1000,200,0,1,1
145974,3823J5563,700.0,96,0,0,0,0,1000,500,0,1,1
145994,2246J6477,590.0,82,0,0,0,0,1000,300,1,1,1
146006,5653J0315,700.0,116,0,0,1,0,1000,200,1,1,1
146031,3851J9033,590.0,78,0,0,0,0,1000,200,0,1,1
146046,3851J0663,700.0,116,0,0,0,0,1000,500,0,1,1
146063,5429J0211,590.0,85,0,0,0,0,100,100,0,1,1
146076,2551J4138,590.0,80,0,0,0,0,1000,300,0,1,1
146103,3267J8351,590.0,60,0,0,0,0,1000,200,0,1,1
146109,7534J9215,590.0,76,0,1,0,0,150,150,0,1,1
146144,3242J6730,700.0,99,0,0,0,0,1000,500,0,1,1
146150,3867J2358,700.0,66,0,0,0,0,1000,500,0,1,1
146198,5373J6907,700.0,64,0,0,0,0,1000,500,1,1,1
146199,3724J7617,590.0,86,0,0,0,0,250,250,0,1,1
146200,7657J7290,690.0,63,0,1,0,0,1000,200,0,1,1
146217,3931J6178,700.0,103,0,0,0,0,1000,500,0,1,1
146218,5368J5994,590.0,81,0,0,0,0,250,250,0,1,1
146231,3841J6778,590.0,98,0,0,0,0,1000,200,0,1,1
146236,3724J9261,590.0,72,0,0,0,0,250,250,2,1,1
146237,3931J9386,810.0,86,0,0,1,0,1000,500,0,1,1
146246,3943J9327,590.0,43,0,0,0,0,1000,200,3,1,1
146249,5541J2217,590.0,75,0,0,0,0,1000,200,4,1,1
146251,5421J9195,600.0,85,0,0,1,0,500,500,0,1,1
146266,3843J1312,590.0,57,0,0,0,0,250,250,0,1,1
146269,3222J5912,590.0,102,1,0,0,0,1000,300,0,1,1
146286,5327J7865,590.0,67,0,0,0,0,1000,200,0,1,1
146288,5334J5295,900.0,104,0,0,0,0,500,500,0,1,1
146304,7755J5658,590.0,97,0,0,0,0,250,250,0,1,1
146309,3852J7330,590.0,71,0,0,0,0,1000,200,1,1,1
146335,3267J8360,590.0,60,0,0,0,0,250,250,0,1,1
146345,4261J6346,800.0,89,0,0,0,0,1000,500,0,1,1
146348,3951J7865,700.0,88,0,0,0,0,1000,500,0,1,1
146357,4270J1444,700.0,42,0,0,0,0,1000,500,0,1,1
146367,7727J3093,700.0,68,0,0,0,0,1000,500,0,1,1
146370,2457J8612,700.0,80,0,0,0,0,1000,500,0,1,1
146372,3251J8637,700.0,67,0,0,0,0,400,400,0,1,1
146376,7534J1768,590.0,66,0,0,0,0,1000,200,0,1,1
146403,4481J2401,590.0,56,0,0,0,0,1000,200,0,1,1
146430,3433J7036,590.0,87,0,0,0,0,250,250,0,1,1
146434,3841J7825,700.0,92,0,0,0,0,1000,500,2,1,1
146441,2231J8289,590.0,57,0,0,0,0,1000,300,0,1,1
146451,7621J4434,590.0,42,0,0,0,0,1000,200,0,1,1
146461,3721J7204,750.0,90,0,0,1,0,50,20,0,1,1
146469,3232J5307,590.0,101,0,0,0,0,1000,200,2,1,1
146503,3938J7192,590.0,73,0,0,0,0,1000,200,0,1,1
146506,3552J6436,700.0,88,0,0,0,0,1000,500,0,1,1
146554,3943J5555,590.0,97,0,0,0,0,1000,200,0,1,1
146559,3442J9677,590.0,86,0,0,0,0,1000,200,0,1,1
146590,4279J3515,1200.0,38,0,0,0,0,1000,1000,1,1,1
146598,4281J6745,590.0,87,0,0,0,0,1000,200,0,1,1
146605,5368J0455,590.0,111,0,0,0,0,1000,300,10,1,1
146609,3471J8694,590.0,86,0,0,0,0,1000,200,3,1,1
146653,5429J5507,590.0,85,0,0,0,0,1000,200,0,1,1
146671,3532J9587,590.0,52,0,0,0,0,250,250,0,1,1
146677,3475J9417,590.0,67,0,0,0,0,1000,200,0,1,1
146706,3242J0767,700.0,123,0,0,0,0,1000,500,0,1,1
146716,2533J1522,590.0,52,0,0,0,0,1000,300,0,1,1
146717,7551J7610,590.0,48,0,0,0,0,300,300,0,1,1
146734,3937J9305,590.0,46,0,0,0,0,1000,200,2,1,1
146744,4277J8253,590.0,72,1,0,0,0,1000,300,2,1,1
146749,3247J6006,750.0,97,0,0,0,0,1000,500,0,1,1
146755,7742J6104,700.0,97,0,0,0,0,1000,500,0,1,1
146759,4243J5933,590.0,94,1,0,0,0,1000,300,0,1,1
146761,3867J9642,590.0,79,0,0,0,0,1000,200,0,1,1
146781,3442J8014,700.0,92,0,0,1,0,1000,200,0,1,1
146827,2517J7618,590.0,88,0,0,0,0,1000,300,0,1,1
146853,3475J5527,590.0,99,0,0,0,0,1000,200,0,1,1
146854,3938J9755,590.0,44,0,0,0,0,1000,200,0,1,1
146901,3268J6338,700.0,88,0,0,0,0,400,400,0,1,1
146905,4567J7720,590.0,65,0,0,0,0,150,50,1,1,1
146911,7538J5908,590.0,78,0,0,0,0,1000,200,1,1,1
146926,3855J8152,590.0,67,0,0,0,0,1000,200,0,1,1
146932,3242J9143,700.0,86,0,0,0,0,1000,500,1,1,1
146943,3626J5091,690.0,109,0,0,0,0,300,300,0,1,1
146957,3471J5250,700.0,106,0,0,0,0,1000,500,0,1,1
146970,5541J7669,590.0,92,0,0,0,0,1000,200,2,1,1
147039,3851J6899,700.0,93,0,0,1,0,1000,200,0,1,1
147051,3225J6649,590.0,62,0,0,0,0,1000,200,0,1,1
147053,3867J1599,700.0,72,0,0,0,0,1000,500,0,1,1
147067,3242J7488,590.0,95,0,0,0,0,1000,200,0,1,1
147075,7321J8621,590.0,100,0,0,0,0,100,50,0,1,1
147087,3261J6484,590.0,94,0,0,0,0,1000,200,0,1,1
147105,7743J5379,700.0,102,0,0,1,0,1000,200,0,1,1
147106,3723J6517,590.0,93,0,0,0,0,300,300,0,1,1
147124,3851J1512,700.0,68,0,0,0,0,1000,500,3,1,1
147131,3937J6489,590.0,83,0,0,0,0,1000,200,0,1,1
147136,3863J2507,590.0,49,0,0,0,0,250,250,0,1,1
147137,2551J1259,590.0,107,0,0,0,0,1000,300,0,1,1
147148,7365J5760,590.0,80,0,0,0,0,1000,200,0,1,1
147157,4233J7319,590.0,84,0,0,0,0,250,250,0,1,1
147164,5553J9374,590.0,73,0,0,0,0,1000,200,0,1,1
147168,3256J7352,590.0,49,0,0,0,0,1000,200,0,1,1
147178,2415J2051,590.0,68,0,0,0,0,250,250,0,1,1
147182,2323J5133,590.0,99,0,0,0,0,1000,300,0,1,1
147186,7550J8092,590.0,71,0,0,0,0,1000,200,1,1,1
147204,3852J5270,700.0,102,0,0,0,0,1000,500,0,1,1
147206,3262J6367,590.0,84,0,0,0,0,1000,200,0,1,1
147246,2551J3965,590.0,81,0,0,0,0,1000,300,0,1,1
147256,3728J7954,590.0,81,0,0,0,0,1000,200,0,1,1
147259,4284J6179,900.0,83,0,0,0,0,500,500,0,1,1
147262,4223J6109,590.0,44,0,0,0,0,250,250,0,1,1
147270,4467J5651,590.0,92,0,0,0,0,1000,300,0,1,1
147279,2271J8116,590.0,67,0,0,0,0,1000,300,0,1,1
147285,3442J8459,590.0,90,0,0,0,0,1000,200,6,1,1
147286,4341J5163,700.0,100,0,0,0,0,1000,500,0,1,1
147287,2552J4432,700.0,39,0,0,0,0,1000,500,0,1,1
147298,4251J5669,590.0,83,0,0,0,0,250,250,2,1,1
147310,7741J6151,590.0,84,0,0,0,0,1000,300,1,1,1
147348,3958J5703,590.0,80,0,0,0,0,1000,200,0,1,1
